2.8592,1.7026,2.0012,2.6814,75.4739,2.24,2.57,0.4482
2.8764,1.7226,1.998,2.7658,75.8846,2.25,2.5743,0.465
2.8938,1.7426,2.0016,2.8495,76.2861,2.26,2.5784,0.4819
2.9115,1.7626,1.9984,2.9329,76.6788,2.27,2.5824,0.499
2.9293,1.7826,2.0021,3.0154,77.0633,2.28,2.5864,0.5164
2.9473,1.8026,1.9989,3.0969,77.4402,2.29,2.5904,0.534
2.9655,1.8226,1.9991,3.1775,77.8106,2.3,2.5942,0.5518
2.984,1.8426,2.001,3.2566,78.1746,2.31,2.598,0.5698
3.0026,1.8626,1.9995,3.3342,78.5326,2.32,2.6017,0.5881
3.0214,1.8826,1.9997,3.4101,78.8853,2.33,2.6053,0.6066
3.0405,1.9026,1.9999,3.4841,79.2332,2.34,2.6089,0.6253
3.0597,1.9226,2.0001,3.5559,79.5766,2.35,2.6123,0.6442
3.0791,1.9426,2.0003,3.6253,79.9159,2.36,2.6157,0.6633
3.0987,1.9626,1.9989,3.6923,80.2516,2.37,2.6191,0.6827
3.1186,1.9826,2.0007,3.7565,80.5841,2.38,2.6223,0.7022
3.1386,2.0026,2.0009,3.8176,80.9135,2.39,2.6255,0.722
3.1588,2.0226,1.9978,3.8758,81.2406,2.4,2.6286,0.742
3.1792,2.0426,2.0013,3.9304,81.5657,2.41,2.6315,0.7622
3.1998,2.0626,1.9999,3.9817,81.8888,2.42,2.6345,0.7826
3.2207,2.0826,1.9985,4.0291,82.2108,2.43,2.6373,0.8032
3.2417,2.1026,2.002,4.0728,82.5316,2.44,2.64,0.8241
3.2629,2.1226,1.999,4.1123,82.8516,2.45,2.6427,0.8451
3.2844,2.1426,1.9992,4.1475,83.1716,2.46,2.6452,0.8664
3.306,2.1626,2.001,4.1784,83.4915,2.47,2.6477,0.8879
3.3278,2.1826,1.9981,4.2047,83.8119,2.48,2.65,0.9096
3.3498,2.2026,2.0015,4.2263,84.1332,2.49,2.6523,0.9315
3.3721,2.2226,2.0002,4.2432,84.4553,2.5,2.6544,0.9536
3.3945,2.2426,1.9989,4.255,84.7791,2.51,2.6564,0.976
3.4171,2.2626,2.0007,4.2618,85.1048,2.52,2.6584,0.9985
3.4399,2.2826,1.9994,4.2635,85.4328,2.53,2.6602,1.0212
3.463,2.3026,1.9997,4.26,85.7636,2.54,2.6619,1.0442
3.4862,2.3226,2,4.2511,86.0976,2.55,2.6635,1.0674
3.5096,2.3426,2.0003,4.2369,86.4352,2.56,2.6649,1.0908
3.5332,2.3626,1.9992,4.2173,86.7769,2.57,2.6663,1.1143
3.557,2.3824,1.985,4.1924,87.1232,2.58,2.6675,1.1381
3.5808,2.379,-0.3415,4.1622,87.4729,2.59,2.6685,1.1619
3.6045,2.359,-1.9996,4.1274,87.8239,2.6,2.6694,1.1855
3.6278,2.3389,-2.0014,4.0882,88.1749,2.61,2.6701,1.2089
3.651,2.319,-2.0003,4.0449,88.5263,2.62,2.6707,1.232
3.674,2.299,-1.9991,3.9976,88.8788,2.63,2.6712,1.255
3.6968,2.279,-2.0008,3.9467,89.2328,2.64,2.6715,1.2778
3.7194,2.259,-1.9996,3.8923,89.5885,2.65,2.6717,1.3004
3.7418,2.2389,-1.9998,3.8349,89.9466,2.66,2.6717,1.3228
3.764,2.219,-2.0016,3.7747,90.307,2.67,2.6716,1.345
3.786,2.199,-1.9988,3.7117,90.6703,2.68,2.6713,1.367
3.8077,2.179,-2.0006,3.6465,91.0371,2.69,2.6709,1.3887
3.8293,2.159,-1.9993,3.5789,91.4077,2.7,2.6704,1.4103
3.8507,2.139,-2.0011,3.5095,91.7823,2.71,2.6697,1.4317
3.8719,2.119,-1.9997,3.4384,92.1614,2.72,2.6689,1.4529
3.8929,2.099,-1.9999,3.3658,92.5455,2.73,2.668,1.4739
3.9137,2.079,-2.0001,3.292,92.9349,2.74,2.6669,1.4946
3.9343,2.059,-2.0003,3.217,93.3301,2.75,2.6657,1.5152
3.9547,2.0389,-1.9989,3.1411,93.7317,2.76,2.6644,1.5355
3.9749,2.0189,-2.0023,3.0647,94.1397,2.77,2.6629,1.5556
3.9949,1.9989,-1.9977,2.9876,94.5548,2.78,2.6614,1.5756
4.0147,1.9789,-2.0011,2.9101,94.9779,2.79,2.6596,1.5953
4.0342,1.9589,-2.0013,2.8327,95.4085,2.8,2.6578,1.6148
4.0536,1.939,-1.9982,2.755,95.848,2.81,2.6558,1.6341
4.0728,1.9189,-2,2.6775,96.297,2.82,2.6537,1.6532
4.0918,1.8989,-2.0019,2.6004,96.7555,2.83,2.6515,1.672
4.1106,1.879,-1.9987,2.5236,97.2241,2.84,2.6491,1.6907
4.1292,1.8589,-1.9989,2.4472,97.7044,2.85,2.6466,1.7091
4.1476,1.8389,-2.0024,2.3716,98.196,2.86,2.644,1.7273
4.1657,1.819,-1.9993,2.2968,98.6997,2.87,2.6412,1.7453
4.1837,1.799,-1.9994,2.2227,99.2167,2.88,2.6384,1.763
4.2015,1.7789,-1.9996,2.1497,99.748,2.89,2.6354,1.7806
4.2191,1.7589,-2.0014,2.0777,100.2937,2.9,2.6322,1.7979
4.2365,1.7389,-1.9982,2.0068,100.855,2.91,2.6289,1.815
4.2537,1.7189,-2.0018,1.9372,101.433,2.92,2.6255,1.8318
4.2707,1.6989,-2.0003,1.869,102.0278,2.93,2.622,1.8484
4.2875,1.6789,-1.9987,1.802,102.6414,2.94,2.6183,1.8648
4.3041,1.6589,-2.0006,1.7366,103.2749,2.95,2.6145,1.8809
4.3205,1.6389,-1.999,1.6725,103.9293,2.96,2.6106,1.8969
4.3367,1.6189,-2.0009,1.6101,104.6057,2.97,2.6065,1.9125
4.3526,1.5989,-2.001,1.5493,105.3049,2.98,2.6023,1.9279
4.3684,1.5789,-1.9978,1.49,106.0292,2.99,2.5979,1.9431
4.384,1.5589,-2.0013,1.4325,106.7801,3,2.5934,1.958
4.3994,1.5389,-1.9998,1.3767,107.5584,3.01,2.5887,1.9727
4.4146,1.5189,-1.9999,1.3227,108.3662,3.02,2.584,1.9871
4.4296,1.4989,-2,1.2704,109.2053,3.03,2.579,2.0013
4.4444,1.4789,-2.0001,1.22,110.0775,3.04,2.574,2.0152
4.459,1.4589,-2.0002,1.1713,110.9846,3.05,2.5687,2.0288
4.4734,1.4389,-2.0003,1.1246,111.9285,3.06,2.5634,2.0421
4.4876,1.4189,-1.9987,1.0796,112.9122,3.07,2.5578,2.0552
4.5015,1.3989,-2.0004,1.0364,113.9379,3.08,2.5522,2.068
4.5153,1.3789,-2.0005,0.9952,115.0071,3.09,2.5463,2.0805
4.5289,1.3589,-2.0005,0.9558,116.1222,3.1,2.5403,2.0927
4.5423,1.3389,-1.9987,0.9183,117.2865,3.11,2.5342,2.1046
4.5555,1.3189,-2.0004,0.8826,118.5028,3.12,2.5279,2.1162
4.5685,1.299,-2.0002,0.8488,119.7727,3.13,2.5215,2.1275
4.5813,1.2789,-1.9984,0.8168,121.1,3.14,2.5149,2.1384
4.5939,1.2589,-2.0015,0.7866,122.4863,3.15,2.5081,2.149
4.6063,1.2389,-1.9996,0.7582,123.933,3.16,2.5012,2.1593
4.6184,1.2189,-1.9992,0.7317,125.4438,3.17,2.4941,2.1692
4.6304,1.1989,-2.0005,0.7068,127.02,3.18,2.4869,2.1788
4.6422,1.1791,-1.9872,0.6838,128.6622,3.19,2.4795,2.188
4.6538,1.1601,-1.9004,0.6624,130.3722,3.2,2.472,2.1969
4.6652,1.1422,-1.7844,0.6427,132.153,3.21,2.4643,2.2053
4.6765,1.1255,-1.6685,0.6245,134.0075,3.22,2.4565,2.2134
4.6876,1.11,-1.5524,0.6079,135.9349,3.23,2.4485,2.2211
4.6986,1.0957,-1.4322,0.5929,137.9354,3.24,2.4404,2.2285
4.7094,1.0826,-1.3131,0.5794,140.0085,3.25,2.4321,2.2354
4.7201,1.0707,-1.1895,0.5673,142.1548,3.26,2.4237,2.242
4.7307,1.06,-1.0688,0.5566,144.3723,3.27,2.4151,2.2482
4.7412,1.0505,-0.9432,0.5473,146.6582,3.28,2.4063,2.254
4.7516,1.0423,-0.8199,0.5394,149.0084,3.29,2.3973,2.2593
4.762,1.0354,-0.6939,0.5329,151.4137,3.3,2.3883,2.2643
