2.3869,2.585,1.9992,4.5167,50.4133,1.68,2.1287,0.6357
2.4129,2.605,2.0018,4.6625,50.7652,1.69,2.1451,0.6559
2.4392,2.625,1.9979,4.8138,51.1081,1.7,2.1616,0.6763
2.4656,2.645,2.0018,4.9702,51.4421,1.71,2.1781,0.697
2.4923,2.665,1.9991,5.1321,51.7673,1.72,2.1946,0.7179
2.5191,2.685,2.0004,5.2997,52.084,1.73,2.2111,0.7391
2.5461,2.705,2.0004,5.4729,52.3923,1.74,2.2276,0.7605
2.5734,2.725,1.9991,5.6522,52.6926,1.75,2.2441,0.7822
2.6009,2.7455,2.0493,5.4557,52.4036,1.76,2.2609,0.804
2.6285,2.7649,1.9448,5.3744,51.8829,1.77,2.2779,0.8257
2.6564,2.7849,1.9988,5.2927,51.5699,1.78,2.2952,0.8475
2.6844,2.8049,2.0006,5.2108,51.2496,1.79,2.3128,0.8694
